,testperson,group,Sphere_0.3_18_40,Sphere_0.3_18_27,Sphere_0.3_18_13,Sphere_0.3_18_0,Sphere_0.3_18_-13,Sphere_0.3_18_-27,Sphere_0.3_18_-40,Sphere_0.3_24_40,Sphere_0.3_24_27,Sphere_0.3_24_13,Sphere_0.3_24_0,Sphere_0.3_24_-13,Sphere_0.3_24_-27,Sphere_0.3_24_-40,Sphere_0.3_30_40,Sphere_0.3_30_27,Sphere_0.3_30_13,Sphere_0.3_30_0,Sphere_0.3_30_-13,Sphere_0.3_30_-27,Sphere_0.3_30_-40,Sphere_0.8_18_40,Sphere_0.8_18_27,Sphere_0.8_18_13,Sphere_0.8_18_0,Sphere_0.8_18_-13,Sphere_0.8_18_-27,Sphere_0.8_18_-40,Sphere_0.8_24_40,Sphere_0.8_24_27,Sphere_0.8_24_13,Sphere_0.8_24_0,Sphere_0.8_24_-13,Sphere_0.8_24_-27,Sphere_0.8_24_-40,Sphere_0.8_30_40,Sphere_0.8_30_27,Sphere_0.8_30_13,Sphere_0.8_30_0,Sphere_0.8_30_-13,Sphere_0.8_30_-27,Sphere_0.8_30_-40,Cylinder_0.3_18_40,Cylinder_0.3_18_27,Cylinder_0.3_18_13,Cylinder_0.3_18_0,Cylinder_0.3_18_-13,Cylinder_0.3_18_-27,Cylinder_0.3_18_-40,Cylinder_0.3_24_40,Cylinder_0.3_24_27,Cylinder_0.3_24_13,Cylinder_0.3_24_0,Cylinder_0.3_24_-13,Cylinder_0.3_24_-27,Cylinder_0.3_24_-40,Cylinder_0.3_30_40,Cylinder_0.3_30_27,Cylinder_0.3_30_13,Cylinder_0.3_30_0,Cylinder_0.3_30_-13,Cylinder_0.3_30_-27,Cylinder_0.3_30_-40,Cylinder_0.8_18_40,Cylinder_0.8_18_27,Cylinder_0.8_18_13,Cylinder_0.8_18_0,Cylinder_0.8_18_-13,Cylinder_0.8_18_-27,Cylinder_0.8_18_-40,Cylinder_0.8_24_40,Cylinder_0.8_24_27,Cylinder_0.8_24_13,Cylinder_0.8_24_0,Cylinder_0.8_24_-13,Cylinder_0.8_24_-27,Cylinder_0.8_24_-40,Cylinder_0.8_30_40,Cylinder_0.8_30_27,Cylinder_0.8_30_13,Cylinder_0.8_30_0,Cylinder_0.8_30_-13,Cylinder_0.8_30_-27,Cylinder_0.8_30_-40,Car_0.3_18_40,Car_0.3_18_27,Car_0.3_18_13,Car_0.3_18_0,Car_0.3_18_-13,Car_0.3_18_-27,Car_0.3_18_-40,Car_0.3_24_40,Car_0.3_24_27,Car_0.3_24_13,Car_0.3_24_0,Car_0.3_24_-13,Car_0.3_24_-27,Car_0.3_24_-40,Car_0.3_30_40,Car_0.3_30_27,Car_0.3_30_13,Car_0.3_30_0,Car_0.3_30_-13,Car_0.3_30_-27,Car_0.3_30_-40,Car_0.8_18_40,Car_0.8_18_27,Car_0.8_18_13,Car_0.8_18_0,Car_0.8_18_-13,Car_0.8_18_-27,Car_0.8_18_-40,Car_0.8_24_40,Car_0.8_24_27,Car_0.8_24_13,Car_0.8_24_0,Car_0.8_24_-13,Car_0.8_24_-27,Car_0.8_24_-40,Car_0.8_30_40,Car_0.8_30_27,Car_0.8_30_13,Car_0.8_30_0,Car_0.8_30_-13,Car_0.8_30_-27,Car_0.8_30_-40
10,A20,A,3.1310984818742233,2.5019251763116475,4.066911355966594,3.134453239518554,2.3363096614864443,2.8174222597513743,3.5326141650757257,3.199753350215762,4.101476072445561,3.688077132339883,2.6347093192748443,2.3363096614864443,2.7937598979403666,3.3741803530420635,3.020314636164618,3.04361821951752,3.5409784542891125,3.146075858440356,2.678915202376601,2.7378432801059303,3.7748442836637848,3.7533385971011453,2.3363096614864443,2.3363096614864443,2.3363096614864443,2.3363096614864443,3.1183838828932253,2.6236456053223858,3.5971960894572796,2.3363096614864443,2.3363096614864443,3.2984973977230703,3.2095149482527434,3.211293551951301,3.3578068134011705,3.543646146078709,3.3945996645138194,3.2262672409254085,2.3363096614864443,2.7967744990935444,4.123332813380812,3.493863766688596,4.021360701607937,2.606696462396704,2.3363096614864443,2.9734299145301586,3.362934263202024,2.8716515112812813,3.571351042288154,3.3435258950464073,2.595964902469515,3.7648228479930674,3.455133331158774,3.3470315444183734,2.917380385638747,3.4855293388771966,2.379145127811961,2.734831687386606,3.244504584502015,2.3363096614864443,2.9666226704074248,3.377034462092996,3.563910159036883,3.339090390846158,3.894268116084765,2.4297805810995636,3.2626729732258957,2.550611677791808,3.8048568606026794,4.1986452664781675,3.451780857521463,2.915814224776878,2.5645554337299243,2.3697969126827836,2.478844981609402,3.733627890064175,3.486795399218615,3.4054987840192914,2.8272065156016337,2.623757307504176,2.3926405819697663,2.6559193630904416,3.22468730545516,3.2572962178507128,3.3868070016966296,3.090431357586414,2.3363096614864443,4.028135847086725,2.3363096614864443,3.155095203118983,3.713865925962471,3.961559938315446,2.875347794576238,2.3363096614864443,2.3363096614864443,3.580863192861306,3.83058884680225,3.5950280098374097,3.5170107751425923,2.909010309225931,2.903101500930088,2.532974330807101,3.521955247379903,3.2565357051707755,3.3332011562156456,3.6197978286884704,3.32366133524217,3.655223389545209,2.818573765256883,2.8346064908235102,3.273391282507649,3.4351929289201135,3.4747829793068292,2.6296431550046413,2.8978884367498208,2.3363096614864443,2.4499321088720953,2.872215707581097,3.4645914982185295,3.5336217450892398,2.8318859929271096,2.6001093221315488,2.8307532617099915,3.130206346715565,3.358098491425508,3.4677214303346853
11,A21,A,4.191154677167135,3.1838180187810536,2.833792588026737,2.3363096614864443,2.3363096614864443,2.5092268353124436,3.569613256616597,3.5157693414021542,3.029062595442332,2.583037846779027,2.3363096614864443,2.3363096614864443,3.5321013673406787,3.5363385196178325,3.452411272897359,3.8146996605661996,2.3363096614864443,2.4909806655487,2.3363096614864443,3.8645336248727604,3.8801547644847596,3.298545416788865,3.663111544849261,3.7100992140580495,2.4471874754275675,2.3363096614864443,3.557051467012967,4.166349825231617,3.703562873143155,2.7703318023109254,2.6611228009101944,3.467239771422233,2.3363096614864443,3.432721565191844,3.990226052732976,3.436912598763053,3.9871584923648435,2.5511218894470917,2.748011024921397,4.797230004945619,2.766606489312221,3.343335897196555,3.425856497756566,4.820882997611769,4.106402900688275,3.0736979025153492,3.528602421451105,3.8511849358333547,3.65736040684689,3.359059938985893,3.394847933176678,2.5069062084674356,2.6626685214439894,4.017226988835439,3.6060745810047123,4.361096111542269,3.308058908661276,3.098074488722294,3.9443383931439526,3.271385918655005,3.1736043627991446,3.5669826874066803,4.784619287897448,3.4040659301069005,3.314369987746602,3.3559318486760357,3.3118753371352847,3.816074942219454,4.61551845745437,3.479015462841932,3.8444131057660886,3.50848703533609,3.4749594844861664,4.704715023324228,3.2392045882403218,3.3331586976506493,3.3873675218252886,4.133084871538396,3.497426230270137,3.292976482709459,2.3363096614864443,3.247404582232512,3.611765121229228,3.620157795845355,3.5972859588726958,2.75397913299061,3.2290233639973107,2.4100061842071203,3.8826345646742593,5.033136346477298,3.8582928495671647,3.325783942372281,2.7135981162545417,2.8920048680899293,3.1485627966433953,2.3468019584134865,2.9565864775943465,3.344309166609344,3.351650631353598,3.2802783087773415,3.5779953783127483,4.190496206078047,3.159161913229334,3.0457968633931785,3.3061091105676046,3.4374884871897375,3.811567551373628,3.271117169713864,3.479257509938695,3.2926250469645297,3.291486676896645,4.194550917988816,3.517224209421155,3.17463089545137,3.315804693887982,2.868719587916584,3.4849614641155524,3.5508645971958184,3.299997089151927,3.7035426717500464,2.6118740464498775,3.0993758160566527,3.033923610927922,2.6228248645559993,2.9546602477785266,3.4441000899952803
12,A22,A,4.972059386344616,3.3301384487680155,3.202848876716189,2.3363096614864443,3.2198497504486787,4.565749604862537,3.9832519084655424,5.033136346477298,3.4678471101323534,5.033136346477298,4.009050074171177,2.7524108870619273,4.596485482890126,3.763532277809096,3.397281390835564,4.9004892720724715,4.727869118798074,4.323808232774445,2.6069664529486745,3.0199618521313893,4.718966619026923,4.623807428604905,4.425298146675118,2.721723625636157,5.033136346477298,5.033136346477298,4.134571980016642,4.518442877738026,3.91889434361883,4.886562267860165,4.9211422949734525,4.602338881625976,4.2874501231691395,4.379889602847102,4.52074955919602,4.649381310912357,2.9877973753513136,2.784016303005964,2.3363096614864443,3.2741428734261753,2.9401011633800276,4.337673935377937,4.993918341206376,4.885936398918129,3.801046527510984,5.033136346477298,4.840917969185315,4.922030648528063,4.308467684856734,3.9565894049061794,4.505657206782079,4.3574477843623365,3.079823850406169,4.562370194855041,4.541607721685364,4.476468596777181,4.532338383798358,5.033136346477298,3.4937713973387465,2.9378001487121588,2.3363096614864443,3.8931683686469336,3.886379400788145,4.643670447370617,4.737023546503903,4.949512089674835,3.9552677267742538,5.033136346477298,4.257767549603035,4.812709420753493,4.40919934002189,4.331861388011716,4.37100183428501,2.5776893958966816,4.125182642925286,4.278217692480945,4.553298303197916,4.987310711991986,5.0044381312882695,3.0139954812575005,2.3363096614864443,4.414241614887159,4.195999269847473,4.027224400404985,4.742837762796952,4.055691394651019,4.572732631111461,4.9111891061234445,4.479881528490798,4.358448338502297,4.038422853934733,4.465514592957641,4.269230627468704,3.8107326399044954,4.3364322024592274,4.393402310626067,4.552439754149881,4.156287843636445,4.65112395042394,4.44966110061231,4.923756999159908,4.534830336304616,4.382351331954014,5.025114627444423,4.100806472370417,4.52401338294071,4.337755338772504,4.344860838731274,4.424976084555292,4.916580259600731,4.53086142444676,5.033136346477298,4.422583474043616,4.392705660360509,3.8979017684264945,4.521563225572347,4.379464354836784,4.071530454968587,4.088423232366398,4.693646156603351,3.3852255076524513,4.7924162640652295,3.9579966354579703,4.0313639380437465,4.299092208342478,3.5383050800084135
13,A23,A,4.87916577435015,5.033136346477298,4.695268626423643,3.9027666976852147,2.8027316984786594,4.325282723151271,4.761200811894563,4.535422279533964,3.0326749130976234,4.012915393855977,4.981956631085188,2.3363096614864443,3.421302250860349,3.681724669577382,3.5383937168393995,3.791013796265948,2.7492817117592847,3.269228577084601,2.3363096614864443,3.7223652443728166,3.5997372630971403,4.570292261263613,4.9518367123866565,4.975624161546092,4.272375957195929,4.320775902828964,5.033136346477298,3.595929387051218,4.396534756070863,4.812323370099667,3.379660451331499,4.565700921948597,4.612802981945481,4.9747711280972435,4.2599886533113605,3.593954025283462,4.349665361676962,3.5449106377400454,3.8281447514422275,3.4284739699830467,3.6669581790677577,3.552569347293642,5.033136346477298,4.7773976349267935,2.77603776743923,4.468516208881449,4.099037532988254,5.033136346477298,3.54931159290381,4.6055601099578585,5.033136346477298,4.125855987598017,5.033136346477298,4.999724655628627,4.076611761356511,3.306853001989369,4.870319031447331,4.635060001399896,3.6338866935531695,3.745134070763332,5.033136346477298,4.058480050718015,4.803375754611149,4.304506617339663,4.872529645974835,3.944206515448414,4.48721423538278,4.047985041643695,4.7221617974398296,4.76774386398714,5.033136346477298,3.9198971230355206,3.857747795863138,5.033136346477298,5.018735068841716,3.662805462859232,4.875836813340228,3.5988499817985296,3.601720611706362,3.8376674949470324,5.033136346477298,4.066589427394092,3.939288695058593,3.5654938470731588,4.809397549002958,4.8833222417423325,4.3265819721112235,5.028479141489952,4.210189721408195,4.454397760096466,4.75179029640522,4.981914094301154,4.683165876874705,5.013984346421359,4.3543922994572,4.4593726711342425,4.458375798836655,4.438247574500131,3.9373160231051587,4.186359014046018,4.087284028546746,4.3539996473545735,4.181227055906634,4.889140126997523,4.510930712772833,3.6111832828358454,5.033136346477298,3.443944242438147,4.237511137035766,3.5578306914974043,5.033136346477298,4.544793870841004,4.372654351718831,5.033136346477298,4.865635725941594,2.3363096614864443,2.4956693568448736,4.231277870098937,3.5925824625710274,3.8039915927650196,4.030376900335599,4.086266018481928,4.008214433183045,4.261771718311109,4.882570835281696,3.7524031636293316
14,A24,A,5.030190178288346,3.2876904404685154,4.07461929193379,3.247778100963999,4.389267357257906,3.160755065769616,4.1333775975085825,4.4901772045082105,4.861319020782945,3.0563832479643698,4.6943369883785255,2.700838928933851,4.100818891779834,3.550068147241631,4.65628336415569,3.1377703192916653,5.024521762575268,3.106084211312342,3.843763864694938,3.4771875813137907,4.499494064976579,4.340150308499625,4.067860775603539,5.033136346477298,5.031796475264258,5.021029090960271,4.012706360201883,4.952178154924594,3.302158692932532,3.8618545518541074,3.526402582555243,4.064831127284778,3.97194093053445,3.646277230091712,3.7248270279247535,3.4766684244129182,3.5350645928932973,4.4200374816187304,3.8178903320908946,2.86281098049516,4.346586486171814,4.682586678945846,4.965723698545713,4.238353704345897,4.1205787502019575,4.982319492342755,3.8933026682446745,3.6349025620971838,3.5629099694871784,5.033136346477298,3.3183779335216887,3.1499770918072314,5.033136346477298,4.071507606002638,3.760138855081259,4.857144507602602,3.6084286006602415,3.495228562077174,2.3363096614864443,4.9849297186321815,4.142269749232024,5.033136346477298,3.508458290428578,4.237422305595965,5.033136346477298,5.033136346477298,3.8285576973342446,3.851885452474412,4.236956208447451,3.6426344482794293,3.811324936984564,3.3061289059783694,4.177560077368342,3.657772872179146,4.004247337990476,4.377013715965844,4.157565653429829,3.6408542347995745,3.1184714516657266,4.9429950787858825,3.819882716207835,4.25924511174343,4.626593068588885,3.6069858679544344,3.9189271171048845,4.244027132038989,5.033136346477298,4.190822090712776,4.808385278089618,3.83096174587338,4.265664152054091,3.8392729416685984,4.312851514437779,3.60539729664179,4.088787483555562,4.1205957969280895,4.3730490817687855,4.037093732347216,4.835056553337685,4.333156454803279,4.206489511475662,2.580491034418988,2.5555258647278687,3.7716780531357283,4.57698982326212,4.509706754441318,3.98813627990424,3.984113873165329,3.9483855995862696,3.5162798852732107,4.936397980244924,4.052257705600942,3.9981080368254855,4.168606903412691,4.1112313412543715,3.897153195757621,3.8884437877835216,3.634400564786659,3.683814398348745,3.98089661647052,3.9961082387654807,3.124040612249102,3.0062200837016575,3.229803499747243,4.093591445367449,4.639420876707643
15,B4,B,4.214132697433251,4.300733468419458,3.9326402028327796,3.929541260826603,3.147857045472086,3.491401212898162,4.458240405932669,5.033136346477298,2.3363096614864443,3.143457640915587,3.41089157410412,5.033136346477298,3.185766097547889,4.157486483568033,3.571062230373147,2.774089470553477,2.9930842706869485,5.033136346477298,2.3363096614864443,3.22602500844617,3.7822605016112436,4.204861858800513,5.033136346477298,4.93153652965698,5.033136346477298,2.3363096614864443,3.286381190566774,4.130723902753144,3.62142816164038,4.915395245166037,3.3292408371172084,3.3297336028536044,2.659785998590692,3.4235816409970656,4.850882730755215,2.361894968557329,5.033136346477298,2.704722002120563,2.3363096614864443,3.0596183944247803,3.059336921267486,2.3937813677376694,4.6647335389755735,2.4077276849082176,4.318653167930132,3.3831359176610163,2.579668194271002,3.5643502768278896,3.4984877208682876,3.436335091202003,2.5404335946169425,2.949329631982874,4.135363817285215,2.532469871094591,4.594643676175703,4.327096339673712,4.157406368552873,3.124687335733614,2.7807776016577495,2.48011770105611,5.033136346477298,3.2180606927382556,3.4643117641955725,4.1105990723231285,2.3363096614864443,3.9073894872434534,2.61171476256639,2.3363096614864443,2.810712680330891,3.444573870681362,3.4582850892987755,2.786200658059601,2.3363096614864443,2.3600725637999234,2.9835346845065707,3.456461465354139,3.3886503289097165,3.541027727494846,4.975073744696761,2.3363096614864443,2.4259825604129883,3.848933886732529,3.8338106216893317,3.4603674559409554,4.0089977989939065,3.2009509295294087,2.858866184146276,2.812565159377129,4.47643618175756,5.033136346477298,4.332935781552057,4.279199850849273,2.9615889685203904,2.431479501405139,2.3363096614864443,2.5459398155899553,3.0880064858328087,4.4048373556653075,3.519758188849904,4.194713440360499,2.3363096614864443,4.915395245166037,3.2479389703116244,3.23200012325405,2.3363096614864443,3.4282115250556404,2.93303791756474,4.6985967747663,2.357083694890529,2.899164102810764,2.3363096614864443,4.975073744696761,4.17890811239334,3.348444777385659,2.629830608322105,2.3363096614864443,3.102808865909555,3.053547777018815,4.087637453101751,3.298779569040603,2.836379502951646,3.237793354698804,2.3363096614864443,2.3363096614864443,3.4490207294088235,3.5731694557302087
16,B5,B,4.390792353259829,4.527602080625757,4.942962978862385,4.391554846744481,4.450226842085656,4.5797497060665515,5.033136346477298,4.357352081295441,4.529046630063304,4.634071490572018,4.199341761888665,4.422906667509881,4.634071490572018,4.284518127818293,3.711461059608094,4.351917623595212,4.616539311855641,4.17703836801212,4.011875942178923,4.151301131618756,4.272544163194278,4.946387575116082,4.606014829176581,4.497252069121528,4.646302532344233,3.6926667731585026,4.01409951463478,4.455639600403565,3.914927383635522,4.870065091833727,5.033136346477298,4.336700108927461,4.782114812969221,4.365118240042787,4.052168004862364,4.454997201298536,4.199341761888665,3.2985830916723544,2.810698241322466,4.4661979617035,4.502520769754622,4.211386286137783,4.586648717657177,4.458506541564971,4.344788574764074,4.579455786551294,4.890585942284353,4.64246982428891,4.7738533276324855,4.613287154090039,4.615790589322246,4.633171465240575,3.5795075703327566,4.646571212836767,4.596394290215982,4.602650714784329,4.406672051028577,3.1966502566198605,3.2529162202379838,4.438981472238031,3.564871144083627,4.469791488145465,4.055957275006254,4.324766759804584,5.033136346477298,4.8905325700418905,4.664495140072775,4.157611181084798,4.916894415627549,4.890375443664973,4.579658718227316,4.747931972155276,4.637123207177331,4.598319976788188,4.430510918733429,4.54676132007048,4.428948268513023,3.3773205862024747,3.073992932783525,3.2051159910640132,4.170746650877096,4.527487956858407,4.413706607970702,4.268896009751625,4.887645476647439,4.748965721607739,4.606005836734728,4.686545543750451,3.7218750622132974,4.578088875228496,4.568313963222871,4.496981898170748,4.664086997384953,4.502520769754622,4.724952998534893,4.614131909518154,4.454997201298536,4.130169130382462,4.1200477209492545,3.8450054673991048,3.932344321711344,3.9978723909003815,4.614131909518154,3.641133544520857,4.258337221912544,4.410542295945637,4.290158025864354,3.447798803074417,3.7084666170228613,4.263794748299084,4.028313372052641,4.149216670010614,4.775187184575723,4.267740150824263,4.467419734208595,4.042631706146643,2.716066650009205,3.831448539729702,4.413706607970702,3.4227112889811173,4.785083846124306,3.3391102534043497,4.164875561295201,3.476893116462902,4.17703836801212,3.2201937560152922
17,B6,B,3.3064818583479414,2.8897226583877633,2.3363096614864443,2.3363096614864443,4.5746082928190175,2.9393333359448266,3.7948597776511686,3.477215385685937,3.040052462251971,2.3363096614864443,2.744209823638085,2.3363096614864443,2.9603750076679125,3.904309936038131,3.4969105105746134,3.569498047993794,2.3363096614864443,2.3363096614864443,3.5548610857931373,3.23756175045368,4.270207948743778,3.673678502847509,3.6176648306485863,2.3363096614864443,3.050029626236739,2.807083743610814,3.128989628633655,3.62205111333926,3.453513386236649,3.0034573581048236,2.4672881854702973,3.5752240754484688,2.3363096614864443,3.337879803758846,4.209633081751177,3.435530851159015,3.0347630648271,2.3363096614864443,3.4302512020528924,3.7746100320638774,3.0996484967233675,3.5838727647410957,3.461547769801541,3.2725276756735817,3.351908042925827,2.3363096614864443,3.7697548150355225,2.981897006097518,3.6584596788414587,3.0713382303111882,2.814012535630726,3.0305963951439066,2.3363096614864443,2.338630578134415,3.5488895357542276,3.53058482497666,4.305423494483568,2.9806907143644907,2.3363096614864443,2.3363096614864443,2.3363096614864443,2.9859369556856894,3.5775567554696703,3.853862607416735,3.2054942901620063,2.753069454793407,2.649122222505663,3.764227389338466,4.111932156443466,3.5224224865953846,3.6411828417986607,3.1628653166383205,2.3363096614864443,2.3363096614864443,3.3475627519958233,3.575297736797034,3.6336758930095905,3.526663419915219,3.153709906958428,2.798814914393216,3.9288634065239827,3.848522025858123,3.7317008884215803,3.7528195149598655,4.730291563364045,3.385965293520731,3.6297905899178415,3.921809164390005,4.197039077256287,4.075933955615406,4.30649807704317,3.5839979903590886,3.1301010030141576,3.1940116575631605,3.075012382830964,3.5225087041062735,3.84864455781168,4.177889131215774,3.6476047529708326,2.905051810054872,4.123319051391184,2.847472955524856,2.914400735695526,3.7010458919435374,3.61897080628895,3.8487917893947614,4.575774639419614,3.699991980643133,4.004882913038623,3.8818917853867885,3.7884702317998182,3.805061208403346,3.3148341582119945,3.528028250834451,2.3363096614864443,3.6826996483883003,4.196926721820726,4.045318520235684,3.8762026485053176,3.798960460702596,3.8858350754077065,3.5344588211859516,3.6029573926955183,3.419743337324253,3.614642050507402,4.074922842371468
18,B7,B,4.191231679824369,4.385080716215443,3.6950528593747145,2.3363096614864443,4.137433425452922,5.033136346477298,4.187635128221142,4.635224011316556,4.144600001557701,4.56610009349095,3.5143659351011163,3.759423655000283,3.4338068656444296,4.115414033790932,3.851348157350394,4.665644208229685,4.04804072956719,2.3363096614864443,4.396387275302698,2.826732387956527,3.5479752345885696,4.323926939732548,4.877017040556576,4.270020754074826,3.9527512355526575,3.3763136674797045,4.582351713599336,3.8860606820961463,4.680431635488103,4.034439733375874,3.4156445174090413,3.8832870545515417,3.3660737041845246,2.700761704423021,4.325915040374177,4.327812103942989,3.4712397910803277,3.3913470258113203,2.3363096614864443,2.3363096614864443,3.1293156023298083,3.538905912883097,4.266381749044699,4.0200146167161686,4.309145947559225,4.7222809957512695,4.563288254933522,4.325915040374177,3.5491868343359108,4.1990893383512455,4.694468695495016,4.1978044728739485,3.1457531517632926,4.2712277467294255,3.8832870545515417,4.562311639937165,3.9088066384610176,3.4613572680548295,4.4205988202709285,3.610428603762968,5.033136346477298,3.3020335527477576,3.8708255237547458,4.664417860247201,5.033136346477298,4.460074700525252,4.467957511466694,4.152127975153865,4.683580176889325,4.2353675931486965,4.372180949595154,3.3869699838511207,4.507770675050776,2.3363096614864443,3.9425465848409376,3.7068539407906576,3.763232003499066,3.724460860709609,4.29369966539937,3.559605556908578,3.6111154606978904,3.5239311053773266,4.509752300383705,4.620131702228241,4.136002527221645,4.023779383879729,4.191243630589336,3.0865049014958377,3.9965711177375143,4.209078509685567,4.55729147631778,4.115414033790932,4.2712277467294255,3.165379684944371,3.488660795356686,3.4338068656444296,4.067418795498116,3.56424805309346,3.9214389360892214,3.5507440507067756,4.016040079071729,3.3851340544611794,4.06301298120308,3.052508558836566,3.6597688214294113,3.580868206145116,3.509422291024588,2.7956837178560896,3.300349999811113,3.262344809018313,2.9317018899593354,4.1802416380531735,4.861247807785614,2.940235948267516,2.991905460636802,3.424203043695936,3.3693602493298758,2.9758356418395344,3.3443448034026786,3.508003951279805,3.403321790174261,2.6700125212223615,2.801609758551921,2.8180841791026303,4.620131702228241,3.5846990751541155
19,B9,B,3.820870191788875,4.617033537335314,2.825829681196717,3.5112800304790115,4.062772536472047,5.033136346477298,4.649368873059761,4.000570918008787,4.83442542284601,3.893098868146594,3.55840196500407,3.4619383888624116,3.382597131221123,3.9844242219026746,4.042762454202084,4.371031787253164,4.089686229016061,4.2043537560131075,4.527639146433725,3.276163874749479,4.223292445765988,4.86422127564072,3.359648039355286,3.7534787546544024,3.861232952814263,4.000086628612519,3.5020162998611117,4.460182910306665,4.014613167196864,4.000213903176247,4.921636488933498,3.9241369346075774,4.253247361394484,4.538545864413735,4.24787647922655,4.921636488933498,3.932127939966063,4.481140140836236,4.537014571046896,3.583950789639408,4.745651000347641,4.83442542284601,3.7069167987248717,4.221036535918597,3.7530936257809047,3.6822142911826727,5.033136346477298,4.1291299731790625,4.090131867939398,4.000213903176247,4.694973412137514,4.072022263217609,3.6333239314279013,2.87558463191915,3.953815217135455,4.0041634396198065,4.743489348926935,4.0830527152717915,4.162038568326278,3.1440962426195154,4.106640819105773,4.24787647922655,3.7247368252605297,5.033136346477298,4.134499294172194,3.7220511395020073,3.6894975130761405,4.424774413680278,4.616996973017439,4.131405733704447,3.9213483885669174,4.34504335659489,4.224362080080159,4.778126357481533,4.250357934731132,3.8560273036118122,4.488234828451072,4.089138869417798,3.051987835501356,4.740308411964175,4.162038568326278,4.2664638355921705,4.420696835746267,5.033136346477298,4.2311929890675,4.165614128959374,3.861232952814263,3.9207573497445063,4.744891257962849,3.561420160355517,4.490934177187589,3.943583686068511,4.223753824696626,3.995518575873338,4.949787730763541,4.060765544733572,4.162190732053497,4.693604966125303,4.091831573977113,4.234792935616238,3.583950789639408,3.6200538900588874,3.4294640873704645,3.9944503752258105,4.570352007441778,4.865769817483161,4.464574240929357,4.744891257962849,3.575881234197231,4.274078886124675,4.327961607845642,4.44625475607994,4.859773643920573,4.83362122762426,2.8925471677531647,4.156945895722727,4.319621569433296,4.291529963824874,4.616996973017439,4.271630265921364,4.291529963824874,2.412697002879351,2.851495785313024,4.463796465395995,4.481140140836236,4.281647994397167
20,B11,B,4.985263467558973,4.78091684208276,5.029943681629024,4.570734836695395,5.033136346477298,4.6205276540691225,4.7850220288811185,4.465697061900915,5.033136346477298,4.870072764670121,4.914159635385166,4.849071986277973,4.906653087393347,5.033136346477298,4.502174871036546,5.033136346477298,4.524248158492838,4.945239516730651,4.212567797272809,4.979998751300942,5.033136346477298,4.657614617562925,3.56325868980058,4.951768834140407,5.033136346477298,5.033136346477298,5.033136346477298,4.797146650464132,4.885086432317863,5.033136346477298,5.033136346477298,4.9779936380738,4.8726161321966,4.989747998760326,4.961489866828361,4.980883739945923,5.033136346477298,5.033136346477298,5.033136346477298,4.866384558814293,4.675632377495501,4.871150213391368,5.033136346477298,4.875648366503994,4.74366872190566,4.980058553931657,4.99660668502686,4.481174554560523,4.012259756997059,4.379665850213849,5.033136346477298,4.996121138151566,4.921084696011675,5.033136346477298,5.033136346477298,4.997805341108149,4.833737402603006,4.964120040354787,5.033136346477298,5.033136346477298,4.99660668502686,4.483578883078367,4.954952731827881,4.693386170480019,4.945239516730651,4.413183552452146,4.802740717267007,4.4037338196970515,4.530820707751046,4.838964021151008,4.901164119020554,4.886645284973813,4.860661656048453,4.588980639646739,3.2608895569870278,5.033136346477298,4.435672727808466,5.033136346477298,4.871853571149025,3.6443675874641612,4.636218170109814,5.033136346477298,4.146088613336905,4.629964256846033,4.994860862714108,4.1012458600558235,4.163696791354581,4.5729203040374555,4.889744434152946,4.681169653849674,4.893394111610924,4.607702975766361,4.020213871861604,3.920140370296369,4.862967112954164,4.4714147682718215,4.536800870049964,4.538800763105711,4.687684298761125,4.391322171988623,3.544378688732227,2.58797754626719,4.481599873805353,4.161046834510854,4.430645831848337,4.870072764670121,4.590080202720607,4.277994819236164,4.192256203773477,4.392991920582896,4.050872009462754,4.889893385288974,4.621313183825278,4.912087813216113,4.517291742295658,4.774103350228735,4.351289166828865,4.270603332970079,4.607702975766361,5.033136346477298,4.463615146975586,4.116026468318818,3.494501004221762,4.100918407077496,3.9649078226710563,4.442674197403642
